tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,text,tweet_created,user_timezone
5.68676137699652E+017,negative,0.6551,Cancelled Flight,0.6551,Delta,paupaucda,@JetBlue your airline should have a better system to Inform your clients when their flights are Cancelled Flightled last min. 😒👺 we have schedules too,2015-02-19 23:38:51 -0800,Pacific Time (US & Canada)
5.68676407729132E+017,negative,1,Customer Service Issue,1,United,urno12,"@united still awaiting a reply from ur customer services?  18 days, no response? Lousy #unitedairlines",2015-02-19 23:39:55 -0800,New Delhi
5.68676876866224E+017,negative,1,Customer Service Issue,1,United,urno12,@united #onlyinAmerica. 18 days and not a word from #unitedairlines #customerservices. Bad PR guys.,2015-02-19 23:41:47 -0800,New Delhi
5.68677157569827E+017,negative,0.6533,Late Flight,0.332,Delta,paupaucda,@JetBlue I had a SJC to JFK departing 10:55pm tonight. I have to now change my whole schedule. Can we get a sort of refund for this?,2015-02-19 23:42:54 -0800,Pacific Time (US & Canada)
5.6867720706261E+017,negative,1,Customer Service Issue,1,United,JerikaPhelps,@united it's a shame the great customer service wasn't continued in SFO. Slightly absurd,2015-02-19 23:43:06 -0800,
5.68677317590938E+017,negative,1,Late Flight,0.6808,United,DT_Les,"@united Another unfortunate case of bad luck, usually maintenance issue. They are now swapping planes to ONT, will get in Late Flight. :(",2015-02-19 23:43:32 -0800,
5.68677633682215E+017,negative,1,Customer Service Issue,1,United,urno12,"@united ""the extra care airline"". #unitedairlines they don't care. Trust me. There #customerservice is non existent. They don't have 1",2015-02-19 23:44:48 -0800,New Delhi
5.68677786329735E+017,negative,1,Customer Service Issue,1,United,urno12,@united accordingly? U dont respond at all,2015-02-19 23:45:24 -0800,New Delhi
5.68678201590997E+017,negative,1,Cancelled Flight,1,United,urno12,@united its in black and white. EU law and all that €600 for a Cancelled Flightled flight. I want my money,2015-02-19 23:47:03 -0800,New Delhi
5.68678961229763E+017,negative,1,longlines,0.3353,US Airways,thecoolbelow,@USAirways been at DCA at 5 pm still here at 3 am due to mechanical issues and lack of snacks on the plane! Absolutely worse experience!,2015-02-19 23:50:04 -0800,
5.68679098920206E+017,negative,0.6242,Cancelled Flight,0.6242,Delta,paupaucda,@JetBlue it's ok. Things happen. Just very frustrated when you have to change your schedule. See you tomorrow for a new rescheduled flight.,2015-02-19 23:50:37 -0800,Pacific Time (US & Canada)
5.68682740020691E+017,neutral,1,,,Delta,JetBlueNews,@JetBlue Has DC Thinking About Summer With New Nantucket Service - @MarketWatch http://t.co/yI4wGUk5tr,2015-02-20 00:05:05 -0800,Sydney
5.68689188377403E+017,neutral,1,,,Virgin America,BFPTravel,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel,2015-02-20 00:30:42 -0800,London
5.68690023513526E+017,negative,1,Flight Attendant Complaints,1,United,Chungy0216,@united has the worst flight attendants. They are like those angry and drunk aunts that we all have. Everything has to be an argument.,2015-02-20 00:34:02 -0800,Arizona
5.68693355183538E+017,negative,1,Late Flight,1,United,Matt_W_Scott,"@united 1hr delay at the start, huge queues at security, no representative to meet us, rude staff at baggage reclaim  #inefficient",2015-02-20 00:47:16 -0800,Amsterdam
5.68694278890902E+017,neutral,0.7069,,0,United,kathryn217628,@united hi I left my asus tablet on flight to Heathrow from Newark on 16th feb and wondered how long it takes for someone to check if found?,2015-02-20 00:50:56 -0800,
5.68695647202718E+017,neutral,0.3466,,0,United,jnostrant,@united I'll be impressed if I actually get a response! 😜,2015-02-20 00:56:22 -0800,Pacific Time (US & Canada)
5.68696518665998E+017,negative,1,Customer Service Issue,0.6808,United,newyorkwool,@united they have access to the dial that makes it faster do they?,2015-02-20 00:59:50 -0800,Eastern Time (US & Canada)
5.68697648028488E+017,positive,1,,,Southwest,Lb364,@SouthwestAir when are you releasing your flights for September? Just found out you fly direct lbb to las! So excited! #tripofalifetime,2015-02-20 01:04:19 -0800,
5.68699390962958E+017,negative,1,Customer Service Issue,0.6912,United,JerikaPhelps,"@united it seems like no one from United can help me. Lots of fingers pointed, zero people stepping up. At least the gate has Oreos",2015-02-20 01:11:15 -0800,
5.68701051903336E+017,negative,1,Flight Attendant Complaints,1,United,Matt_W_Scott,"@united to top it all off, your flight attendants talked loudly throug the flight, even when the lights were dimmed. Resulting in no sleep",2015-02-20 01:17:51 -0800,Amsterdam
5.68702964623217E+017,positive,1,,,United,dan_roam,"Thank you United! “@united: @dan_roam That's a beautiful place to stay a day longer. Have you been re-booked? If not, let me know. ^MN”",2015-02-20 01:25:27 -0800,
5.68703064691114E+017,neutral,1,,,Delta,WallNyc,@JetBlue how much for a trip to a warm island @SamChampion http://t.co/N3SUIip0VW,2015-02-20 01:25:51 -0800,
5.68706272788263E+017,neutral,1,,,Delta,jerodrig,"@JetBlue using A321 JFK-SEA for Summer 2015. It will be my first A321 flight ever! No Mint to Seattle, Core Config only.",2015-02-20 01:38:36 -0800,Pacific Time (US & Canada)
5.6870644285066E+017,negative,1,Flight Attendant Complaints,0.6742,US Airways,MeganRSmith83,@USAirways this response doesn't correct the fact that your pilot failed to keep passengers updated,2015-02-20 01:39:16 -0800,Eastern Time (US & Canada)
5.68706817980797E+017,negative,0.6889,Late Flight,0.3465,United,Matt_W_Scott,@united how are you going to rectify this? Please direct me to your complaints department #stickingToDelta,2015-02-20 01:40:46 -0800,Amsterdam
5.68710194575872E+017,neutral,1,,,United,Matt_W_Scott,"@united got it, look forward to hearing from you soon",2015-02-20 01:54:11 -0800,Amsterdam
5.6871117931878E+017,neutral,0.656,,0,Delta,M_Balt,@JetBlue ETA for flight 802 into Orlando this morning,2015-02-20 01:58:05 -0800,Mountain Time (US & Canada)
5.68712938019639E+017,neutral,0.6387,,,Delta,JetBlueNews,@JetBlue Airways Hits New 12-Month High at $17.58 (JBLU) - WKRB News http://t.co/XvBjCzlMDA,2015-02-20 02:05:05 -0800,Sydney
5.68715107892642E+017,positive,1,,,United,NoviceFlyer,@united  Thank you for a wonderful global first class flight on your 777 to FRA. Great service. (cont) http://t.co/46n9kDcsxU,2015-02-20 02:13:42 -0800,Central Time (US & Canada)
5.68715209944244E+017,negative,1,Flight Attendant Complaints,0.3571,US Airways,misskiayona,"@USAirways 7+ hrs stranded in DCA...zero apologies and the worst customer service. Been a faithful traveler for 15+ years, but no more!",2015-02-20 02:14:06 -0800,
5.68716015338717E+017,negative,0.6515,Customer Service Issue,0.6515,United,jasecam,"Thanks @united, great news that u won't refund tickets due to a bad exchange rate. I knew u would come to your senses @gg8929 @UnitedAppeals",2015-02-20 02:17:18 -0800,
5.68716027577696E+017,neutral,0.6633,,,United,greekcelt,@United pre-dawn flight to #miami from #EWR. Annual #SOBEWFF trip. Now.,2015-02-20 02:17:21 -0800,Eastern Time (US & Canada)
5.6871638886663E+017,negative,1,Flight Attendant Complaints,1,United,SuzannaPDX,@united So disappointed in the service and the level of staff communication. Such a bummer.,2015-02-20 02:18:48 -0800,
5.68716618794209E+017,negative,1,Can't Tell,0.6722,United,pongchmp,@united then send your Jeff Smisek on a trip with JetBlue or SW and make sure he takes notes. I would never choose to fly United again.,2015-02-20 02:19:42 -0800,Eastern Time (US & Canada)
5.68720333634609E+017,negative,1,Customer Service Issue,1,United,LukaszZgiep,@united Why don't you respond to my e-mails of facebook msg?! I'm still wating for my tickets!! I'm getting really angry and disappointed!,2015-02-20 02:34:28 -0800,
5.68722339833127E+017,negative,1,Late Flight,0.6733,United,DT_Les,"@united 2.5 hour delay, misplaced bag, poor communication, and the worse: unsympathetic, confrontational gate agent. Not cool!!!",2015-02-20 02:42:26 -0800,
5.68723674934723E+017,negative,1,Flight Attendant Complaints,0.6701,United,CristineKao,@united usually your lounge staff are fantastic! Except today in MCO where almost denied entry to lounge even though traveling united-first,2015-02-20 02:47:45 -0800,
5.68724024362037E+017,neutral,0.6907,,,Delta,donnatoo61,@JetBlue Is it June yet? 😊,2015-02-20 02:49:08 -0800,
5.68724299873432E+017,negative,1,longlines,0.3641,Southwest,derekbarney,"@southwestair three flights with three  check in agents, not enough. #missedflight  back to Jet Blue",2015-02-20 02:50:14 -0800,Eastern Time (US & Canada)
5.68724832898163E+017,negative,1,Cancelled Flight,0.657,US Airways,joyousb,.@USAirways I rebooked myself - but Cancelled Flighting flight because crew expired after boarding is unacceptable. You started delaying at 1:30pm.,2015-02-20 02:52:21 -0800,Eastern Time (US & Canada)
5.68725291247526E+017,negative,1,Can't Tell,0.6744,US Airways,RVangutenberg,@USAirways NEVER AGAIN! Worse experience in my life. http://t.co/3dDQq0gQni,2015-02-20 02:54:10 -0800,
5.68725453831315E+017,negative,1,Lost Luggage,1,United,dstamberg,@united what is going on with baggage claim in Newark!#tiredandwanttogohome,2015-02-20 02:54:49 -0800,
5.68726628639101E+017,negative,1,Customer Service Issue,0.6477,United,Corey5Alexander,@united your airline is the biggest joke of an operation in the world.,2015-02-20 02:59:29 -0800,Eastern Time (US & Canada)
5.68727789311889E+017,neutral,1,,,Delta,BritishAirNews,"@JetBlue's CEO #pilots among ardent fans, Wall Street - Poughkeepsie Journal http://t.co/zSdGzyDNDe",2015-02-20 03:04:06 -0800,Sydney
5.68731155303956E+017,positive,1,,,United,garycirlin,"@united flt 912. Capt Herman is amazing! Came out before flight to play ""ask the captain anything."" Wonderful ambassador to the airline!!",2015-02-20 03:17:28 -0800,
5.6873178501999E+017,neutral,0.6875,,0,United,meredithstille,@united lets see of we can do this today! Hoping for an on-time dept #dullestostatecollege #runningonthreehoursofsleep #delayedovernight,2015-02-20 03:19:58 -0800,Eastern Time (US & Canada)
5.68731988082999E+017,negative,1,Can't Tell,1,United,fatihguvenen,"@united  oh united, how much I despise thee!",2015-02-20 03:20:47 -0800,Central Time (US & Canada)
5.68735060104511E+017,neutral,1,,,Virgin America,gemmabow19,@VirginAmerica can u help this 👸 @FreyaBevan_Fund needs urgent treatment in🇺🇸2y old battling cancer could u help with flights 💗#freyasfund,2015-02-20 03:32:59 -0800,
5.6873547584795E+017,positive,0.6566,,0,Delta,iBEtwelve34,@JetBlue PDX to JFK was suuuuper HOT.,2015-02-20 03:34:38 -0800,
5.68735841771598E+017,neutral,1,,,Delta,JetBlueNews,@JetBlue and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Broadway World http://t.co/AsYqE1tDjp,2015-02-20 03:36:05 -0800,Sydney
5.68735994838589E+017,negative,1,Late Flight,1,United,tjhazzard,@united #flightdelay on an early craft arrival because pilot is stuck in traffic #fail #nocustomerservice #nocompensation,2015-02-20 03:36:42 -0800,Pacific Time (US & Canada)
5.68736451237708E+017,positive,1,,,United,jakepoznak,@united awesome new plane flight 1701,2015-02-20 03:38:31 -0800,Eastern Time (US & Canada)
5.68737248931398E+017,neutral,1,,,Delta,SMHillman,@JetBlue it's time for our #brandmance 2 go #UpWhereWeBelong https://t.co/KtAWbiUUro,2015-02-20 03:41:41 -0800,Eastern Time (US & Canada)
5.68738229274464E+017,positive,0.6741,,,United,ticopilot,@united -huge kudos to the FO of Sunday's flt #1623 sjo-iad. Handed my daughter her first pair of wings! Keeping traditions alive.,2015-02-20 03:45:35 -0800,Eastern Time (US & Canada)
5.68740200479793E+017,negative,1,Lost Luggage,1,United,ParsnipButter,@United why is it so impossible to actually get a passenger AND their luggage to their final destination?,2015-02-20 03:53:25 -0800,
5.68742080715104E+017,negative,0.6651,Flight Attendant Complaints,0.3418,Southwest,andylapin,@SouthwestAir luxury! Only 40 people on this flight. I'm going to get spoiled.,2015-02-20 04:00:53 -0800,Pacific Time (US & Canada)
5.68743141861229E+017,neutral,1,,,Delta,JetBlueNews,@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - Broadway World http://t.co/dS22ceeEnj,2015-02-20 04:05:06 -0800,Sydney
5.68745705864626E+017,negative,1,Late Flight,0.6484,Delta,VRogers218,"@JetBlue flight 99 to DCA 2 delays, I'm all for erring on the side of safety but it's an inconvenience to people with connecting flights!!",2015-02-20 04:15:17 -0800,Eastern Time (US & Canada)
5.68746335446442E+017,negative,1,Late Flight,0.3789,Delta,VRogers218,@JetBlue no updates on anything! All we know is there is an issue with the front wheels being locked.,2015-02-20 04:17:47 -0800,Eastern Time (US & Canada)
5.68747605653643E+017,negative,1,Late Flight,1,United,meredithstille,"@united I'm counting on you, please don't let me down! #delayed #again #needtocatchmynextflight #alreadyrebookedonce",2015-02-20 04:22:50 -0800,Eastern Time (US & Canada)
5.68748242109927E+017,positive,1,,,US Airways,pamela_moats,@USAirways @AmericanAir I am so going to miss US Airways.  You always provided great service and NEVER LET ME DOWN.,2015-02-20 04:25:22 -0800,
5.6874836059902E+017,negative,1,Late Flight,1,US Airways,jofro3,@USAirways thanks for taking my flight off the board AND NOT PROVIDING and updates about my flight which is 26 minutes Late Flight.,2015-02-20 04:25:50 -0800,Eastern Time (US & Canada)
5.68749045528842E+017,positive,1,,,US Airways,tayyylorrrx0,@USAirways thank you for refunding me on my baggage ! really appreciate it,2015-02-20 04:28:33 -0800,Eastern Time (US & Canada)
5.68749392083206E+017,neutral,0.6786,,0,Delta,TyrellJourdanA,@JetBlue Hey any chance you have an update on Flight 99 Hartford to D.C.?,2015-02-20 04:29:56 -0800,Eastern Time (US & Canada)
5.68750153315676E+017,negative,1,Customer Service Issue,0.6931,US Airways,JesseConn,@USAirways on flight 1839 waiting for weight and balance info for the past 30 minutes!!!,2015-02-20 04:32:58 -0800,
5.68751082547089E+017,neutral,1,,,US Airways,HeatherCannady,@USAirways @AmericanAir I'm in the #finalstretch to #chairman #execplat #mileagerun for 6k needed any suggestions? #letsgo!,2015-02-20 04:36:39 -0800,
5.68751415390286E+017,negative,0.6742,Late Flight,0.6742,United,G4gey,@united can you help me with a delayed flight as im going to miss my connection?,2015-02-20 04:37:58 -0800,London
5.68751647809274E+017,neutral,1,,,Delta,RascoePattie,"@JetBlue Spent most of the winter in NNY with Mom,  JetBlue will take me home to FL via BOS on Mon. Miss hubby, kitties, warm #countingdown",2015-02-20 04:38:54 -0800,
5.68751669892268E+017,negative,1,Late Flight,1,US Airways,jessergauvin,@USAirways gonna miss connecting flight.. Delayed flying out of Boston,2015-02-20 04:38:59 -0800,Quito
5.68751950935691E+017,neutral,0.6796,,0,United,c_hughes_88,@united tremendous. What would you recommend?,2015-02-20 04:40:06 -0800,Eastern Time (US & Canada)
5.68752061682209E+017,positive,1,,,Delta,TyrellJourdanA,@JetBlue Really!? That's good to hear! Thanks for the update @walls29 We may make that business meeting after all.,2015-02-20 04:40:33 -0800,Eastern Time (US & Canada)
5.68752276040495E+017,neutral,0.916,,0,Southwest,kalenski,"@SouthwestAir If a travel advisory is posted for DEN, can I then make changes to my ticket? Anything I need to know before I call?",2015-02-20 04:41:24 -0800,Mountain Time (US & Canada)
5.68752793999286E+017,positive,1,,,Delta,DMenachery,@JetBlue Big thanks to Ricardo Olavarria at Reagan Airport. Fixed our ticket and made sure we made it for our friend's wedding #greatservice,2015-02-20 04:43:27 -0800,
5.68752875205239E+017,negative,1,Customer Service Issue,1,United,Gadgetakis,@united I had the worst customer experience at Houston intl airport... Your ground support even for @staralliance members is a nightmare,2015-02-20 04:43:47 -0800,Athens
5.68752951164064E+017,negative,1,Late Flight,1,Delta,VRogers218,@JetBlue I hope so. Wanted an early flight to avoid the airport chaos but it's too Late Flight for that!,2015-02-20 04:44:05 -0800,Eastern Time (US & Canada)
